text,label
3、票面金额和发行价格：本期债券面值100元，按面值发行。,0
（二）经营风险,0
（三）盈利能力分析,0
1、发行人并表子公司,0
3、高级管理人员,0
八、发行人内部控制制度情况,11
二、发行人的相关风险,0
（三）发行人管理制度与内部控制体系,11
3、投资收益分析,0
六、发行人公司治理及内部控制情况,11
1、发行人拟变更募集说明书的约定条款；,0
第十三条偿债保证措施,3
（三）流动性风险。,0
二、发行人历史沿革情况,4
2、2018年不再纳入合并财务报表范围的子公司的情况,0
二、发行人历史沿革情况,4
第二条本次债券发行的有关机构,0
（二）董事、监事和高级管理人员从业简历,13
（十五）发行价格,0
二、发行人股东及实际控制人情况,5
十二、发行人独立运营情况,6
（四）担保情况,0
1、受托管理事务报告包括年度受托管理事务报告和临时受托管理事务报告。,0
9、四川大渡河双江口水电开发有限公司,0
（一）利率风险。,0
三、重要会计政策和会计估计变更,18
1、下属子公司管理风险,0
4、行业市场监管风险,0
（二）人员独立,0
十、发行人独立性,6
1、资产结构分析,0
（一）发行人重要权益投资情况,8
八、发行人业务发展战略及目标,17
2、历史沿革,4
三、发行人重要权益投资情况,7
二、发行人的历史沿革,4
（四）发行人风险管理和内部控制,11
二、发行人对其他企业的重要权益投资情况,7
十、发行人法人治理结构及合规、经营管控情况,9
3、现金流量分析,0
二、发行人历史沿革,4
（二）重大未决诉讼或未决仲裁形成的或有负债,20
4、发行人不能按期支付本息；,0
（二）银行授信,0
四、发行人公司治理和组织结构,9
2、风险,0
（二）重大未决诉讼或仲裁事项,20
二、发行人历史沿革简介,4
7、债券票面金额：本期债券票面金额为100元。,0
9、环境污染风险,0
四、公司权益投资情况,7
（二）发行人董事、监事及高管人员简历,13
（九）关联方应收应付款项,0
六、发行人董事、监事及高级管理人员情况,12
四、募集资金专项账户管理安排,0
重大事项提示,1
（一）报告期内会计政策变更,18
（一）发行人经营方针、经营范围或生产经营外部条件等发生重大变化；,0
6、ebitda利息倍数=ebitda/（利息支出-客户资金利息支出）；,0
五、发行人董事、高级管理人员的基本情况,12
第十四条风险揭示,2
九、本期债券发行后发行人资产负债结构的变化,0
7、其他应收款规模较大风险,0
2、控股股东股票质押风险,0
2、应收账款发生坏账损失的风险,0
三、发行人的组织结构,10
（二）投资者还可以在本期债券发行期限内到下列互联网网址查阅募集说明书全文：,0
（三）发行人的主要竞争状况、经营方针及战略,17
二、本期债券募集资金运用计划,0
5、雅康高速,0
十四、内部管理制度的建立及运行情况,11
（二）纳入发行人合并范围内子公司和主要参股公司情况,7
第六节债券受托管理人,0
二、发行人历史沿革情况,4
第四节偿债计划及偿债保障措施,3
三、发行人所在行业状况,15
9、利息保障倍数=（利润总额+利息支出-客户资金利息支出）/（利息支出-客户资金利息支出）；,0
七、公司现任董事及高级管理人员的基本情况,12
第二节风险因素,2
四、偿债保障措施,3
第七条债券本息兑付办法,0
（四）发行人所处行业情况,15
二、发行人的设立及历史沿革,4
四、发行人董事、监事和高级管理人员的基本情况,12
二、公司历史沿革,4
11、本次债券存续期内，受托管理人应当勤勉处理债券持有人与发行人之间的谈判或者诉讼事务。,0
（一）本期债券发行前有息债务情况,19
第二节风险因素,2
（三）偿付风险,0
七、《债券受托管理协议》；,0
（三）现任管委会成员及高级管理人员的任职资格情况,0
（九）对债券持有人权益有重大影响的其他事项。,0
9、发行人涉及重大诉讼、仲裁事项或受到重大行政处罚、行政监管措施或自律组织纪律处分；,0
四、发行人董事、监事和高级管理人员的基本情况,12
1、公司偿债能力指标分析,0
6、人力资源管理,0
1、采购模式,0
3、机构独立,0
（二）本期债券上市安排,0
7、人力资源部,0
2、担保方式,0
（一）财务指标,0
1、2017年合并报表范围变化,0
四、关联交易,16
一、发行人所在行业现状及前景,15
九、关联方及关联交易,16
七、发行人董事，监事及高级管理人员情况,12
（四）销售业务,0
二、未决诉讼或仲裁事项,20
6、当发生对债券持有人权益有重大影响的事项时，对行使债券持有人依法享有权利的方案作出决议；,0
五、发行人控股股东及实际控制人情况,5
2、最近三年内实际控制人的变化,0
七、有息债务情况,19
（五）未来业务目标和盈利能力分析,17
（二）发行人重要权益投资企业近一年的主要财务数据,0
2、贸易行业,0
3、高级管理人员,0
发行人声明,0
重大事项提示,1
（二）关联交易情况,16
（二）发行人未来3年拟投资项目情况,0
三、偿债计划,0
（四）发行人拥有半数以下表决权纳入合并范围的公司,0
五、偿债保障措施,3
4、税息折旧及摊销前利润＝利润总额+计入财务费用的利息支出+折旧+无形资产摊销+长期待摊费用摊销,0
六、发行人重要子公司及参股公司基本情况,7
（二）贸易板块,0
第三节风险因素,2
五、有息债务分析,19
三、重大会计政策变更、重大会计估计变更和重大会计差错更正,18
（一）就受托管理协议第3.4条约定的情形，列席发行人内部有权机构的决策会议；,0
4、信用评级机构出具的资信评级报告；,0
八、发行人主要业务情况,14
（五）债券持有人会议的召开,0
三、最近三年及一期主要财务指标,0
二、发行人历史沿革,4
1、公司债务结构不合理、存在短期借款集中到付的风险,0
五、非经常性损益明细表,0
十、发行人关联交易情况,16
四、偿债保障措施,3
14、其他对投资者作出投资决策有重大影响的事项；,0
2、流动资产周转率=营业收入/平均流动资产合计,0
3、行业政策,0
一、偿债计划,0
一、发行人主营业务情况,14
六、发行人重要权益投资情况,7
（一）公司纳入合并报表范围子公司,0
（二）资产和负债结构分析,0
六、发行人董事、监事、高级管理人员的基本情况,12
四、审计机构：,0
第二节风险因素,2
一、与本期公司债券相关的风险,0
（一）公司所在行业状况,15
五、发行人组织结构和权益投资情况,7
８、净资产收益率=净利润/平均所有者权益,0
（一）发行人组织结构,10
3、研发风险,0
1、土地开发整理行业的发展现状和前景,0
（五）受托管理人的变更,0
（四）偿债应急保障方案,0
（四）未来项目资本支出较大的风险与对策,0
（三）行业发展前景,0
四、现任董事、监事和高级管理人员的基本情况,12
四、控股股东和实际控制人,5
（四）发行人面临的主要竞争状况、经营方针及战略,17
（四）偿债能力分析,0
24、主承销商、债券受托管理人：中信建投证券股份有限公司。,0
（六）保证人其他主要资产情况,0
第三条发行概要,0
（四）发行人独立经营情况,6
