,text,label
1915,（五）鹏元资信评估有限公司为本期债券出具的信用评级报告；,0
1916,三、最近三年及一期主要财务指标,0
1917,7、项目经济效益,0
1918,（四）会计师事务所：立信会计师事务所（特殊普通合,0
1919,（一）合并财务报表,0
1920,四、公司治理和组织结构,9
1921,（三）有利于提高公司经营的稳定性,0
1922,（二）关联交易情况,16
1923,8、多行业经营风险,0
1924,6、发行人应当履行债券持有人会议规则及债券持有人会议决议项下债券发行人应当履行的各项职责和义务。,0
1925,1、中国债券信息网,0
1926,八、有息负债分析,19
1927,七、发行人主营业务情况,14
1928,二、历史沿革,4
1929,（一）公司设立,0
1930,九、发行人所在行业状况,15
1931,（二）债券、其他债务融资工具,0
1932,（三）未来业务目标,17
1933,1、按照《债券持有人会议规则》召集和主持债券持有人会议；,0
1934,九、发行人的主要业务情况介绍,14
1935,三、发行人控股股东和实际控制人情况,5
1936,六、发行人有息债务情况,19
1937,2、决定公司的经营计划和投资方案；,0
1938,（五）营运能力分析,0
1939,十、发行人关联交易情况,16
1940,2、批准公司的战略规划、战略规划的修改；,0
1941,（六）资信评级机构,0
1942,2、突发事件引起的治理结构变动风险,9
1943,1、财务数据的基准日为2017年12月31日；,0
1944,六、公司治理情况、组织结构及权益投资情况,9
1945,24、主承销商、债券受托管理人：中信建投证券股份有限公司。,0
1946,（十一）发行人情况发生重大变化导致可能不符合公司债券上市条件；,0
1947,1、发行人保证以下陈述在受托管理协议签订之日均属真实和准确：,0
1948,二、本次发行公司债券募集资金的使用计划,0
1949,（四）发行人独立经营情况,6
1950,5、项目实施进度,0
1951,（一）发行人的组织结构图,0
1952,六、发行人与本次发行的有关机构、人员的利害关系,0
1953,5、构建“六大业务板块”,0
1954,第二节风险因素,2
1955,2、债券持有人会议可以采取现场方式召开，也可以采取通讯等方式召开。,0
1956,2、子公司,0
1957,（二）发行人控股子公司介绍如下：,0
1958,十、发行人法人治理结构及合规、经营管控情况,9
1959,二、债券持有人及债券受托管理人对增信措施的持续监督安排,0
1960,六、发行人独立性情况,6
1961,四、发行人控股股东和实际控制人的基本情况,5
1962,1、采购商品或接受劳务,0
1963,十一、发行人关联交易情况,16
1964,6、与上下游行业之间的关联性及对本行业的影响,0
1965,第五节债券持有人会议,0
1966,第十三条偿债保证措施,3
1967,二、偿债保障措施,3
1968,第十五条风险揭示,2
1969,（四）偿债应急保障方案,0
1970,三、本期债券发行及上市安排,0
1971,1、在债券存续期间内，发生下列情形之一的，受托管理人应召开债券持有人会议：,0
1972,（二）有无担保情况下的评级结论差异,0
1973,三、发行人对其他企业的权益投资情况,7
1974,（一）审计情况,0
1975,1、资产负债率较高风险,0
1976,（四）严格的信息披露,0
1977,（五）2006年9月，公司第二次股权变更,0
1978,第三节风险因素,2
1979,2、营业支出分析,0
1980,10、增信机构、增信措施或者其他偿债保障措施发生重大变化且对债券持有人利益产生重大不利影响；,0
1981,重大事项提示,1
1982,三、政策风险,0
1983,（一）本息偿付安排,0
1984,1、未决诉讼风险,0
1985,3、发行人银行授信情况,0
1986,（一）发行人最近一年末有息债务情况,19
1987,第十三条偿债保障措施,3
1988,2、偿还有息债务,19
1989,重大事项提示,1
1990,二、发行人设立及实际控制人变更情况,5
1991,（六）平阳县顺溪旅游集散中心停车场,0
1992,２、速动比率=（流动资产-存货-预付账款-其他流动资产）/流动负债,0
1993,（二）上述建设项目及拟建设项目资金需求及未来资本性支出需求,0
1994,四、发行人的组织结构及对其他企业的重要权益投资情况,10
1995,5、制定公司的具体规章；,0
1996,四、公司治理和组织结构,9
1997,十一、发行人关联交易情况,16
1998,（五）假设本期债券初始认定全部计入应付债券科目；,0
1999,（六）发行人发展战略及规划,17
2000,13、委托贷款规模较大的风险,0
2001,3、行业政策,0
2002,第三节风险因素,2
2003,2、级别情况说明,0
2004,4、当本期债券的担保人、抵（质）押资产发生重大不利变化时，对应采取的债权保障措施作出决议；,0
2005,七、发行人关联交易情况,16
2006,六、发行人董事、监事及高级管理人员情况,12
2007,（一）合并财务报表口径下的财务分析,0
2008,（三）发行人所在行业情况,15
2009,7、新药研发的风险,0
2010,1、交通设施运营及建设板块,0
2011,（五）发行人经营方针及战略,17
2012,（一）债券名称,0
2013,11、在本次债券存续期内，发行人应尽最大合理努力维持债券上市交易。,0
2014,（七）《2017年平阳县国资发展有限公司城市停车场建设专项债券债权代理协议》；,0
2015,八、发行人董事、高级管理人员基本情况,12
2016,第二节风险因素,2
2017,七、发行人的土地使用权等重大资产系合法取得并办理了相应的权属证书。,0
2018,（一）兴银成长资本管理有限公司,0
2019,五、发行人独立性情况,6
2020,一、本期债券募集资金规模,0
2021,9、发行人期间费用上升的风险,0
2022,2、检查董事会决议的实施情况；,0
2023,2、召集人、会务负责人姓名及联系方式；,0
2024,3、打造“三大平台”,0
2025,一、发行人概况,0
2026,（二）发行人董事、高级管理人员简历,13
2027,2、偿债计划的人员安排,0
2028,1、资产负债率=（负债总额-代理买卖证券款）/（资产总额-代理买卖证券款）；,0
2029,八、发行人关联方关系及关联交易,16
2030,4、关联资金拆借,0
2031,（十三）平阳经济开发区蓝田花苑安置房停车场,0
2032,九、发行人的独立经营情况,6
2033,（二）平阳县滩涂围垦开发建设有限公司,0
2034,4、邵东县城乡给水现状和项目建设内容及运营模式,0
2035,6、其他,0
2036,二、发行人的设立及历史沿革情况,4
2037,二、公司组织结构及对其他企业权益投资情况,10
2038,二、发行人的历史沿革,4
2039,（二）本期债券上市安排,0
2040,（四）资产负债表日后事项,0
2041,6、起息日：2018年6月5日。,0
2042,五、发行人的股东及实际控制人情况,5
2043,1、项目建设背景和必要性,0
2044,二、发行人具备本次发行的主体资格。,0
2045,十二、公司内部管理制度的建立及运行情况,11
2046,（三）发行人涉及的重大未决诉讼或仲裁事项,20
2047,六、发行人董事、监事及高级管理人员情况,12
2048,第二节风险因素,2
2049,2、专项偿债基金账户监管人及账户监管,0
2050,六、发行人的组织结构及对其他企业的重要权益投资情况,10
2051,5、项目法人,0
2052,三、主承销商勤勉尽职声明,0
2053,1、上海国有资产经营有限公司,0
2054,2、假设本期债券的募集资金净额为20亿元，即不考虑融资过程中所产生的相关费用且全部发行；,0
2055,5、现金流量分析,0
2056,五、发行人的重要权益投资情况,7
2057,3、制订公司的年度财务预算方案、决算方案；,0
2058,（一）发行人重要权益投资情况,0
2059,（二）会计政策、会计估计变更以及会计差错更正,18
2060,十四、发行人内部管理制度建立及运行情况,11
2061,十三、关联交易,16
2062,（七）中国证券监督管理委员会注册及签发的“证监许可【2020】1791号”文。,0
2063,五、发行人组织结构和权益投资情况,7
2064,16、发行人应当履行受托管理协议、募集说明书及法律、法规和规则规定的其他义务。,0
2065,七、发行人主要业务情况,14
2066,八、关联交易及决策程序,16
2067,1、正面,0
2068,（二）发行人主要参股公司,8
2069,2、内部控制,11
2070,2、销售商品或提供劳务,0
2071,三、本期债券的偿债保障措施,3
2072,（二）发行人的独立性,6
2073,（三）争议解决机制,0
2074,2、负债结构分析,0
2075,二、公司组织结构和权益投资情况,7
2076,（四）持有发行人股票及债券情况,0
2077,7、起息日：2017年2月27日。,0
2078,六、认购人承诺,0
2079,六、发行人公司治理及内部控制情况,11
2080,（三）前十大股东情况,0
2081,11、川南城际铁路,0
2082,（十一）付息日,0
2083,五、发行人董事、监事、高级管理人员的基本情况,12
2084,二、《债券持有人会议规则》的主要内容,0
2085,2、正面,0
2086,三、发行人主营业务模式、状况及发展规划,17
2087,一、发行人主营业务情况,14
2088,（二）华普天健会计师事务所（特殊普通合伙）,0
2089,2、中信建投证券股份有限公司,0
2090,（六）保证人其他主要资产情况,0
2091,二、发行人历史沿革,4
2092,4、最近三年及一期铝产品的产销情况,0
2093,7）发行人发生超过上年末净资产百分之十的重大损失；,0
2094,七、发行人关联交易情况,16
2095,（2）本公司作为被担保方,0
2096,二、偿债保障措施,3
2097,二、偿债保障措施,3
2098,4）应收账款,0
2099,（一）会计政策变更,18
2100,４、应收账款周转率=营业收入/应收账款平均余额,0
2101,（二）未来业务目标及盈利能力的可持续性分析,17
2102,（一）发行人的设立、历史沿革及报告期实际控制人变化情况,4
2103,六、未来业务目标及盈利能力的可持续性,17
2104,1、在本次债券存续期内，出现下列情形之一的，应当召开债券持有人会议，履行变更受托管理人的程序：,0
2105,（二）偿债计划的人员及工作安排,0
2106,2、发行人主要参股公司基本情况,8
2107,6、保证人、担保物或者其他偿债保障措施发生重大变化；,0
2108,（二）发行人董事、监事及高级管理人员的基本情况,12
2109,（十）本期债券登记、托管、结算机构,0
2110,第十二条偿债保证措施,3
2111,5）在建工程,0
2112,四、偿债保障措施,3
2113,4、偿债能力分析,0
